robo,data,ativo,lado,resultado,resultado_pct,hora,estrategia,lote,resultado_bruto,custos
alaska-&-square,2022-05-11,WIN,VENDA,264.00,0,13:10:00,Reversao,16,264.00,0
alaska-&-square,2022-05-11,WIN,VENDA,264.00,0,16:05:00,Reversao,16,264.00,0
alaska-&-square,2022-05-12,WIN,VENDA,80.00,0,14:19:00,Reversao,4,80.00,0
alaska-&-square,2022-05-13,WIN,VENDA,264.00,0,12:04:00,Reversao,16,264.00,0
alaska-&-square,2022-05-13,WIN,VENDA,264.00,0,14:20:00,Reversao,16,264.00,0
alaska-&-square,2022-05-13,WIN,VENDA,264.00,0,16:36:00,Reversao,16,264.00,0
alaska-&-square,2022-05-16,WIN,VENDA,80.00,0,10:18:00,Reversao,4,80.00,0
alaska-&-square,2022-05-16,WIN,VENDA,80.00,0,11:01:00,Reversao,4,80.00,0
alaska-&-square,2022-05-16,WIN,VENDA,80.00,0,16:21:00,Reversao,4,80.00,0
alaska-&-square,2022-05-17,WIN,VENDA,80.00,0,10:17:00,Reversao,4,80.00,0
alaska-&-square,2022-05-17,WIN,VENDA,264.00,0,13:06:00,Reversao,16,264.00,0
alaska-&-square,2022-05-18,WIN,VENDA,80.00,0,10:06:00,Reversao,4,80.00,0
alaska-&-square,2022-05-18,WIN,VENDA,80.00,0,14:05:00,Reversao,4,80.00,0
alaska-&-square,2022-05-19,WIN,VENDA,80.00,0,10:04:00,Reversao,4,80.00,0
alaska-&-square,2022-05-19,WIN,VENDA,264.00,0,13:20:00,Reversao,16,264.00,0
alaska-&-square,2022-05-19,WIN,VENDA,80.00,0,15:04:00,Reversao,4,80.00,0
alaska-&-square,2022-05-20,WIN,VENDA,80.00,0,11:07:00,Reversao,4,80.00,0
alaska-&-square,2022-05-20,WIN,VENDA,264.00,0,15:07:00,Reversao,16,264.00,0
alaska-&-square,2022-05-20,WIN,VENDA,264.00,0,16:13:00,Reversao,16,264.00,0
alaska-&-square,2022-05-24,WIN,VENDA,80.00,0,11:01:00,Reversao,4,80.00,0
alaska-&-square,2022-05-24,WIN,VENDA,80.00,0,13:17:00,Reversao,4,80.00,0
alaska-&-square,2022-05-25,WIN,VENDA,264.00,0,12:35:00,Reversao,16,264.00,0
alaska-&-square,2022-05-26,WIN,VENDA,-920.00,0,14:32:00,Reversao,16,-920.00,0
alaska-&-square,2022-05-27,WIN,VENDA,80.00,0,11:01:00,Reversao,4,80.00,0
alaska-&-square,2022-05-27,WIN,VENDA,264.00,0,12:02:00,Reversao,16,264.00,0
alaska-&-square,2022-05-30,WIN,VENDA,80.00,0,10:24:00,Reversao,4,80.00,0
alaska-&-square,2022-05-30,WIN,VENDA,-920.00,0,16:45:00,Reversao,16,-920.00,0
alaska-&-square,2022-05-31,WIN,VENDA,80.00,0,10:32:00,Reversao,4,80.00,0
alaska-&-square,2022-05-31,WIN,VENDA,80.00,0,12:08:00,Reversao,4,80.00,0
alaska-&-square,2022-05-31,WIN,VENDA,264.00,0,15:08:00,Reversao,16,264.00,0
alaska-&-square,2022-06-01,WIN,VENDA,80.00,0,11:00:00,Reversao,4,80.00,0
alaska-&-square,2022-06-01,WIN,VENDA,80.00,0,12:15:00,Reversao,4,80.00,0
alaska-&-square,2022-06-01,WIN,VENDA,80.00,0,16:54:00,Reversao,4,80.00,0
alaska-&-square,2022-06-02,WIN,VENDA,264.00,0,14:11:00,Reversao,16,264.00,0
alaska-&-square,2022-06-03,WIN,VENDA,264.00,0,11:05:00,Reversao,16,264.00,0
alaska-&-square,2022-06-03,WIN,VENDA,80.00,0,14:18:00,Reversao,4,80.00,0
alaska-&-square,2022-06-06,WIN,VENDA,80.00,0,15:15:00,Reversao,4,80.00,0
alaska-&-square,2022-06-07,WIN,VENDA,80.00,0,11:08:00,Reversao,4,80.00,0
alaska-&-square,2022-06-07,WIN,VENDA,80.00,0,12:05:00,Reversao,4,80.00,0
alaska-&-square,2022-06-07,WIN,VENDA,80.00,0,14:14:00,Reversao,4,80.00,0
alaska-&-square,2022-06-07,WIN,VENDA,-920.00,0,16:34:00,Reversao,16,-920.00,0
alaska-&-square,2022-06-08,WIN,VENDA,80.00,0,11:08:00,Reversao,4,80.00,0
alaska-&-square,2022-06-08,WIN,VENDA,80.00,0,13:23:00,Reversao,4,80.00,0
alaska-&-square,2022-06-09,WIN,VENDA,264.00,0,14:27:00,Reversao,16,264.00,0
alaska-&-square,2022-06-10,WIN,VENDA,264.00,0,16:03:00,Reversao,16,264.00,0
alaska-&-square,2022-06-13,WIN,VENDA,80.00,0,15:08:00,Reversao,4,80.00,0
alaska-&-square,2022-06-14,WIN,VENDA,80.00,0,11:04:00,Reversao,4,80.00,0
alaska-&-square,2022-06-14,WIN,VENDA,264.00,0,13:05:00,Reversao,16,264.00,0
alaska-&-square,2022-06-15,WIN,VENDA,80.00,0,10:01:00,Reversao,4,80.00,0
alaska-&-square,2022-06-15,WIN,VENDA,264.00,0,11:01:00,Reversao,16,264.00,0
alaska-&-square,2022-06-15,WIN,VENDA,80.00,0,15:00:00,Reversao,4,80.00,0
alaska-&-square,2022-06-17,WIN,VENDA,264.00,0,14:32:00,Reversao,16,264.00,0
alaska-&-square,2022-06-17,WIN,VENDA,-920.00,0,16:12:00,Reversao,16,-920.00,0
alaska-&-square,2022-06-20,WIN,VENDA,264.00,0,13:05:00,Reversao,16,264.00,0
alaska-&-square,2022-06-20,WIN,VENDA,264.00,0,15:37:00,Reversao,16,264.00,0
alaska-&-square,2022-06-21,WIN,VENDA,80.00,0,14:21:00,Reversao,4,80.00,0
alaska-&-square,2022-06-22,WIN,VENDA,80.00,0,10:05:00,Reversao,4,80.00,0
alaska-&-square,2022-06-22,WIN,VENDA,-920.00,0,12:01:00,Reversao,16,-920.00,0
alaska-&-square,2022-06-23,WIN,VENDA,-920.00,0,10:00:00,Reversao,16,-920.00,0
alaska-&-square,2022-06-23,WIN,VENDA,80.00,0,12:01:00,Reversao,4,80.00,0
alaska-&-square,2022-06-24,WIN,VENDA,80.00,0,10:04:00,Reversao,4,80.00,0
alaska-&-square,2022-06-24,WIN,VENDA,80.00,0,12:12:00,Reversao,4,80.00,0
alaska-&-square,2022-06-24,WIN,VENDA,80.00,0,14:54:00,Reversao,4,80.00,0
alaska-&-square,2022-06-27,WIN,VENDA,264.00,0,12:08:00,Reversao,16,264.00,0
alaska-&-square,2022-06-27,WIN,VENDA,264.00,0,14:09:00,Reversao,16,264.00,0
alaska-&-square,2022-06-28,WIN,VENDA,80.00,0,11:07:00,Reversao,4,80.00,0
alaska-&-square,2022-06-28,WIN,VENDA,80.00,0,14:00:00,Reversao,4,80.00,0
alaska-&-square,2022-06-29,WIN,VENDA,80.00,0,15:41:00,Reversao,4,80.00,0
alaska-&-square,2022-06-30,WIN,VENDA,80.00,0,11:18:00,Reversao,4,80.00,0
alaska-&-square,2022-06-30,WIN,VENDA,80.00,0,14:07:00,Reversao,4,80.00,0
alaska-&-square,2022-07-04,WIN,VENDA,264.00,0,12:38:05,Reversao,16,264.00,0
alaska-&-square,2022-07-05,WIN,VENDA,80.00,0,12:00:05,Reversao,4,80.00,0
alaska-&-square,2022-07-05,WIN,VENDA,-920.00,0,16:01:01,Reversao,16,-920.00,0
alaska-&-square,2022-07-06,WIN,VENDA,80.00,0,11:01:11,Reversao,4,80.00,0
alaska-&-square,2022-07-06,WIN,VENDA,264.00,0,14:31:08,Reversao,16,264.00,0
alaska-&-square,2022-07-06,WIN,VENDA,-920.00,0,15:00:04,Reversao,16,-920.00,0
alaska-&-square,2022-07-07,WIN,VENDA,-920.00,0,11:01:10,Reversao,16,-920.00,0
alaska-&-square,2022-07-07,WIN,VENDA,80.00,0,16:25:05,Reversao,4,80.00,0
alaska-&-square,2022-07-08,WIN,VENDA,264.00,0,12:17:10,Reversao,16,264.00,0
alaska-&-square,2022-07-11,WIN,VENDA,80.00,0,13:07:14,Reversao,4,80.00,0
alaska-&-square,2022-07-12,WIN,VENDA,80.00,0,10:03:04,Reversao,4,80.00,0
alaska-&-square,2022-07-12,WIN,VENDA,264.00,0,12:04:59,Reversao,16,264.00,0
alaska-&-square,2022-07-12,WIN,VENDA,-920.00,0,14:14:21,Reversao,16,-920.00,0
alaska-&-square,2022-07-12,WIN,VENDA,264.00,0,15:09:08,Reversao,16,264.00,0
alaska-&-square,2022-07-13,WIN,VENDA,264.00,0,11:00:03,Reversao,16,264.00,0
alaska-&-square,2022-07-13,WIN,VENDA,264.00,0,12:25:08,Reversao,16,264.00,0
alaska-&-square,2022-07-13,WIN,VENDA,264.00,0,14:36:13,Reversao,16,264.00,0
alaska-&-square,2022-07-14,WIN,VENDA,264.00,0,13:25:08,Reversao,16,264.00,0
alaska-&-square,2022-07-15,WIN,VENDA,80.00,0,15:55:08,Reversao,4,80.00,0
alaska-&-square,2022-07-18,WIN,VENDA,80.00,0,11:11:03,Reversao,4,80.00,0
alaska-&-square,2022-07-18,WIN,VENDA,80.00,0,12:09:09,Reversao,4,80.00,0
alaska-&-square,2022-07-18,WIN,VENDA,80.00,0,14:37:11,Reversao,4,80.00,0
alaska-&-square,2022-07-19,WIN,VENDA,80.00,0,10:01:08,Reversao,4,80.00,0
alaska-&-square,2022-07-20,WIN,VENDA,264.00,0,12:17:09,Reversao,16,264.00,0
alaska-&-square,2022-07-20,WIN,VENDA,-920.00,0,13:46:00,Reversao,16,-920.00,0
alaska-&-square,2022-07-20,WIN,VENDA,80.00,0,14:04:14,Reversao,4,80.00,0
alaska-&-square,2022-07-21,WIN,VENDA,80.00,0,11:04:03,Reversao,4,80.00,0
alaska-&-square,2022-07-21,WIN,VENDA,80.00,0,14:34:07,Reversao,4,80.00,0
alaska-&-square,2022-07-22,WIN,VENDA,80.00,0,12:03:59,Reversao,4,80.00,0
alaska-&-square,2022-07-22,WIN,VENDA,80.00,0,14:10:14,Reversao,4,80.00,0
alaska-&-square,2022-07-25,WIN,VENDA,264.00,0,11:26:59,Reversao,16,264.00,0
alaska-&-square,2022-07-25,WIN,VENDA,-920.00,0,16:34:02,Reversao,16,-920.00,0
alaska-&-square,2022-07-26,WIN,VENDA,264.00,0,10:12:10,Reversao,16,264.00,0
alaska-&-square,2022-07-28,WIN,VENDA,-920.00,0,14:17:16,Reversao,16,-920.00,0
alaska-&-square,2022-07-29,WIN,VENDA,80.00,0,16:13:15,Reversao,4,80.00,0
alaska-&-square,2022-08-01,WIN,VENDA,264.00,0,12:05:14,Reversao,16,264.00,0
alaska-&-square,2022-08-01,WIN,VENDA,264.00,0,16:24:21,Reversao,16,264.00,0
alaska-&-square,2022-08-02,WIN,VENDA,264.00,0,11:02:05,Reversao,16,264.00,0
alaska-&-square,2022-08-02,WIN,VENDA,264.00,0,12:04:06,Reversao,16,264.00,0
alaska-&-square,2022-08-02,WIN,VENDA,264.00,0,14:25:04,Reversao,16,264.00,0
alaska-&-square,2022-08-02,WIN,VENDA,264.00,0,16:03:01,Reversao,16,264.00,0
alaska-&-square,2022-08-03,WIN,VENDA,264.00,0,14:40:08,Reversao,16,264.00,0
alaska-&-square,2022-08-04,WIN,VENDA,264.00,0,15:08:08,Reversao,16,264.00,0
alaska-&-square,2022-08-05,WIN,VENDA,264.00,0,11:00:05,Reversao,16,264.00,0
alaska-&-square,2022-08-05,WIN,VENDA,264.00,0,12:01:59,Reversao,16,264.00,0
alaska-&-square,2022-08-05,WIN,VENDA,264.00,0,15:09:08,Reversao,16,264.00,0
alaska-&-square,2022-08-08,WIN,VENDA,-920.00,0,10:04:08,Reversao,16,-920.00,0
alaska-&-square,2022-08-08,WIN,VENDA,80.00,0,11:05:07,Reversao,4,80.00,0
alaska-&-square,2022-08-08,WIN,VENDA,80.00,0,15:04:09,Reversao,4,80.00,0
alaska-&-square,2022-08-09,WIN,VENDA,80.00,0,10:26:06,Reversao,4,80.00,0
alaska-&-square,2022-08-09,WIN,VENDA,-920.00,0,15:27:02,Reversao,16,-920.00,0
alaska-&-square,2022-08-10,WIN,VENDA,264.00,0,12:41:06,Reversao,16,264.00,0
alaska-&-square,2022-08-11,WIN,VENDA,264.00,0,10:12:06,Reversao,16,264.00,0
alaska-&-square,2022-08-11,WIN,VENDA,264.00,0,15:13:01,Reversao,16,264.00,0
alaska-&-square,2022-08-12,WIN,VENDA,80.00,0,11:00:02,Reversao,4,80.00,0
alaska-&-square,2022-08-15,WIN,VENDA,-920.00,0,11:19:08,Reversao,16,-920.00,0
alaska-&-square,2022-08-15,WIN,VENDA,264.00,0,13:46:13,Reversao,16,264.00,0
alaska-&-square,2022-08-16,WIN,VENDA,-920.00,0,11:01:06,Reversao,16,-920.00,0
alaska-&-square,2022-08-16,WIN,VENDA,80.00,0,15:45:05,Reversao,4,80.00,0
alaska-&-square,2022-08-17,WIN,VENDA,-920.00,0,14:02:05,Reversao,16,-920.00,0
alaska-&-square,2022-08-17,WIN,VENDA,80.00,0,16:11:10,Reversao,4,80.00,0
alaska-&-square,2022-08-18,WIN,VENDA,-920.00,0,10:10:04,Reversao,16,-920.00,0
alaska-&-square,2022-08-18,WIN,VENDA,264.00,0,12:05:08,Reversao,16,264.00,0
alaska-&-square,2022-08-19,WIN,VENDA,80.00,0,14:14:00,Reversao,4,80.00,0
alaska-&-square,2022-08-22,WIN,VENDA,80.00,0,10:10:06,Reversao,4,80.00,0
alaska-&-square,2022-08-22,WIN,VENDA,264.00,0,14:09:00,Reversao,16,264.00,0
alaska-&-square,2022-08-22,WIN,VENDA,80.00,0,16:29:11,Reversao,4,80.00,0
alaska-&-square,2022-08-23,WIN,VENDA,-920.00,0,12:02:07,Reversao,16,-920.00,0
alaska-&-square,2022-08-23,WIN,VENDA,80.00,0,13:24:10,Reversao,4,80.00,0
alaska-&-square,2022-08-24,WIN,VENDA,264.00,0,12:47:10,Reversao,16,264.00,0
alaska-&-square,2022-08-24,WIN,VENDA,-920.00,0,15:50:10,Reversao,16,-920.00,0
alaska-&-square,2022-08-25,WIN,VENDA,-920.00,0,15:42:16,Reversao,16,-920.00,0
alaska-&-square,2022-08-26,WIN,VENDA,-920.00,0,14:41:07,Reversao,16,-920.00,0
alaska-&-square,2022-08-29,WIN,VENDA,-920.00,0,13:31:10,Reversao,16,-920.00,0
alaska-&-square,2022-08-29,WIN,VENDA,264.00,0,15:18:14,Reversao,16,264.00,0
alaska-&-square,2022-08-31,WIN,VENDA,80.00,0,10:02:03,Reversao,4,80.00,0
alaska-&-square,2022-08-31,WIN,VENDA,-920.00,0,11:09:07,Reversao,16,-920.00,0
alaska-&-square,2022-08-31,WIN,VENDA,-920.00,0,12:08:00,Reversao,16,-920.00,0
alaska-&-square,2022-08-31,WIN,VENDA,264.00,0,13:23:10,Reversao,16,264.00,0
alaska-&-square,2022-09-01,WIN,VENDA,264.00,0,10:03:06,Reversao,16,264.00,0
alaska-&-square,2022-09-02,WIN,VENDA,264.00,0,10:02:09,Reversao,16,264.00,0
alaska-&-square,2022-09-02,WIN,VENDA,264.00,0,13:10:10,Reversao,16,264.00,0
alaska-&-square,2022-09-02,WIN,VENDA,264.00,0,16:24:19,Reversao,16,264.00,0
alaska-&-square,2022-09-05,WIN,VENDA,80.00,0,11:07:10,Reversao,4,80.00,0
alaska-&-square,2022-09-06,WIN,VENDA,264.00,0,12:00:06,Reversao,16,264.00,0
alaska-&-square,2022-09-08,WIN,VENDA,264.00,0,11:00:05,Reversao,16,264.00,0
alaska-&-square,2022-09-09,WIN,VENDA,-920.00,0,13:24:10,Reversao,16,-920.00,0
alaska-&-square,2022-09-09,WIN,VENDA,264.00,0,15:36:59,Reversao,16,264.00,0
alaska-&-square,2022-09-12,WIN,VENDA,80.00,0,11:02:59,Reversao,4,80.00,0
alaska-&-square,2022-09-12,WIN,VENDA,264.00,0,13:42:08,Reversao,16,264.00,0
alaska-&-square,2022-09-12,WIN,VENDA,-920.00,0,15:45:08,Reversao,16,-920.00,0
alaska-&-square,2022-09-13,WIN,VENDA,80.00,0,11:02:04,Reversao,4,80.00,0
alaska-&-square,2022-09-14,WIN,VENDA,264.00,0,10:01:06,Reversao,16,264.00,0
alaska-&-square,2022-09-14,WIN,VENDA,264.00,0,11:04:00,Reversao,16,264.00,0
alaska-&-square,2022-09-14,WIN,VENDA,264.00,0,14:33:14,Reversao,16,264.00,0
alaska-&-square,2022-09-14,WIN,VENDA,264.00,0,16:27:14,Reversao,16,264.00,0
alaska-&-square,2022-09-15,WIN,VENDA,264.00,0,11:03:01,Reversao,16,264.00,0
alaska-&-square,2022-09-15,WIN,VENDA,80.00,0,13:09:59,Reversao,4,80.00,0
alaska-&-square,2022-09-15,WIN,VENDA,264.00,0,15:03:09,Reversao,16,264.00,0
alaska-&-square,2022-09-16,WIN,VENDA,264.00,0,13:05:00,Reversao,16,264.00,0
alaska-&-square,2022-09-19,WIN,VENDA,-920.00,0,11:04:01,Reversao,16,-920.00,0
alaska-&-square,2022-09-20,WIN,VENDA,-920.00,0,12:02:14,Reversao,16,-920.00,0
alaska-&-square,2022-09-20,WIN,VENDA,80.00,0,13:26:14,Reversao,4,80.00,0
alaska-&-square,2022-09-21,WIN,VENDA,-920.00,0,14:15:10,Reversao,16,-920.00,0
alaska-&-square,2022-09-21,WIN,VENDA,264.00,0,16:01:08,Reversao,16,264.00,0
alaska-&-square,2022-09-22,WIN,VENDA,80.00,0,15:02:59,Reversao,4,80.00,0
alaska-&-square,2022-09-23,WIN,VENDA,264.00,0,14:06:14,Reversao,16,264.00,0
alaska-&-square,2022-09-26,WIN,VENDA,80.00,0,11:01:04,Reversao,4,80.00,0
alaska-&-square,2022-09-26,WIN,VENDA,264.00,0,16:17:05,Reversao,16,264.00,0
alaska-&-square,2022-09-27,WIN,VENDA,264.00,0,10:03:59,Reversao,16,264.00,0
alaska-&-square,2022-09-27,WIN,VENDA,264.00,0,12:13:10,Reversao,16,264.00,0
alaska-&-square,2022-09-27,WIN,VENDA,264.00,0,14:01:10,Reversao,16,264.00,0
alaska-&-square,2022-09-27,WIN,VENDA,264.00,0,16:01:10,Reversao,16,264.00,0
alaska-&-square,2022-09-28,WIN,VENDA,80.00,0,10:09:05,Reversao,4,80.00,0
alaska-&-square,2022-09-29,WIN,VENDA,264.00,0,12:13:06,Reversao,16,264.00,0
alaska-&-square,2022-09-29,WIN,VENDA,80.00,0,13:21:05,Reversao,4,80.00,0
alaska-&-square,2022-09-30,WIN,VENDA,264.00,0,11:02:05,Reversao,16,264.00,0
alaska-&-square,2022-09-30,WIN,VENDA,264.00,0,13:01:08,Reversao,16,264.00,0
alaska-&-square,2022-09-30,WIN,VENDA,80.00,0,15:43:10,Reversao,4,80.00,0
alaska-&-square,2022-10-03,WIN,VENDA,264.00,0,12:04:07,Reversao,16,264.00,0
alaska-&-square,2022-10-03,WIN,VENDA,-920.00,0,16:33:14,Reversao,16,-920.00,0
alaska-&-square,2022-10-04,WIN,VENDA,264.00,0,10:00:05,Reversao,16,264.00,0
alaska-&-square,2022-10-04,WIN,VENDA,264.00,0,16:04:00,Reversao,16,264.00,0
alaska-&-square,2022-10-05,WIN,VENDA,80.00,0,11:00:04,Reversao,4,80.00,0
alaska-&-square,2022-10-05,WIN,VENDA,264.00,0,16:06:10,Reversao,16,264.00,0
alaska-&-square,2022-10-06,WIN,VENDA,80.00,0,10:05:02,Reversao,4,80.00,0
alaska-&-square,2022-10-06,WIN,VENDA,80.00,0,11:01:02,Reversao,4,80.00,0
alaska-&-square,2022-10-06,WIN,VENDA,264.00,0,14:09:09,Reversao,16,264.00,0
alaska-&-square,2022-10-07,WIN,VENDA,80.00,0,11:01:03,Reversao,4,80.00,0
alaska-&-square,2022-10-07,WIN,VENDA,264.00,0,13:26:01,Reversao,16,264.00,0
alaska-&-square,2022-10-07,WIN,VENDA,264.00,0,16:15:14,Reversao,16,264.00,0
alaska-&-square,2022-10-10,WIN,VENDA,80.00,0,10:05:06,Reversao,4,80.00,0
alaska-&-square,2022-10-10,WIN,VENDA,80.00,0,15:04:01,Reversao,4,80.00,0
alaska-&-square,2022-10-11,WIN,VENDA,-920.00,0,13:08:10,Reversao,16,-920.00,0
alaska-&-square,2022-10-11,WIN,VENDA,264.00,0,15:09:02,Reversao,16,264.00,0
alaska-&-square,2022-10-13,WIN,VENDA,264.00,0,11:10:06,Reversao,16,264.00,0
alaska-&-square,2022-10-13,WIN,VENDA,-920.00,0,13:16:08,Reversao,16,-920.00,0
alaska-&-square,2022-10-13,WIN,VENDA,80.00,0,15:09:16,Reversao,4,80.00,0
alaska-&-square,2022-10-14,WIN,VENDA,-920.00,0,10:06:36,Reversao,16,-920.00,0
alaska-&-square,2022-10-14,WIN,VENDA,80.00,0,14:06:36,Reversao,4,80.00,0
alaska-&-square,2022-10-14,WIN,VENDA,80.00,0,15:00:00,Reversao,4,80.00,0
alaska-&-square,2022-10-17,WIN,VENDA,80.00,0,11:00:00,Reversao,4,80.00,0
alaska-&-square,2022-10-17,WIN,VENDA,264.00,0,13:43:00,Reversao,16,264.00,0
alaska-&-square,2022-10-17,WIN,VENDA,80.00,0,16:00:00,Reversao,4,80.00,0
alaska-&-square,2022-10-18,WIN,VENDA,-920.00,0,10:16:00,Reversao,16,-920.00,0
alaska-&-square,2022-10-18,WIN,VENDA,80.00,0,11:20:00,Reversao,4,80.00,0
alaska-&-square,2022-10-18,WIN,VENDA,80.00,0,14:00:00,Reversao,4,80.00,0
alaska-&-square,2022-10-18,WIN,VENDA,80.00,0,15:40:00,Reversao,4,80.00,0
alaska-&-square,2022-10-18,WIN,VENDA,80.00,0,16:00:00,Reversao,4,80.00,0
alaska-&-square,2022-10-19,WIN,VENDA,80.00,0,10:26:00,Reversao,4,80.00,0
alaska-&-square,2022-10-19,WIN,VENDA,264.00,0,12:27:00,Reversao,16,264.00,0
alaska-&-square,2022-10-19,WIN,VENDA,80.00,0,13:00:00,Reversao,4,80.00,0
alaska-&-square,2022-10-19,WIN,VENDA,80.00,0,15:00:00,Reversao,4,80.00,0
alaska-&-square,2022-10-20,WIN,VENDA,80.00,0,10:24:00,Reversao,4,80.00,0
alaska-&-square,2022-10-20,WIN,VENDA,264.00,0,12:08:00,Reversao,16,264.00,0
alaska-&-square,2022-10-20,WIN,VENDA,80.00,0,14:06:00,Reversao,4,80.00,0
alaska-&-square,2022-10-20,WIN,VENDA,80.00,0,15:00:00,Reversao,4,80.00,0
alaska-&-square,2022-10-21,WIN,VENDA,-920.00,0,12:00:00,Reversao,16,-920.00,0
alaska-&-square,2022-10-25,WIN,VENDA,80.00,0,13:26:00,Reversao,4,80.00,0
alaska-&-square,2022-10-26,WIN,VENDA,-920.00,0,13:04:00,Reversao,16,-920.00,0
alaska-&-square,2022-10-26,WIN,VENDA,80.00,0,15:00:00,Reversao,4,80.00,0
alaska-&-square,2022-10-27,WIN,VENDA,80.00,0,10:00:00,Reversao,4,80.00,0
alaska-&-square,2022-10-27,WIN,VENDA,80.00,0,11:00:00,Reversao,4,80.00,0
alaska-&-square,2022-10-27,WIN,VENDA,80.00,0,13:00:00,Reversao,4,80.00,0
alaska-&-square,2022-10-27,WIN,VENDA,80.00,0,14:02:00,Reversao,4,80.00,0
alaska-&-square,2022-10-28,WIN,VENDA,80.00,0,11:02:00,Reversao,4,80.00,0
alaska-&-square,2022-10-28,WIN,VENDA,80.00,0,14:03:00,Reversao,4,80.00,0
alaska-&-square,2022-11-01,WIN,VENDA,80.00,0,10:00:02,Reversao,4,80.00,0
alaska-&-square,2022-11-01,WIN,VENDA,264.00,0,12:06:04,Reversao,16,264.00,0
alaska-&-square,2022-11-01,WIN,VENDA,264.00,0,13:00:08,Reversao,16,264.00,0
alaska-&-square,2022-11-01,WIN,VENDA,-920.00,0,16:25:14,Reversao,16,-920.00,0
alaska-&-square,2022-11-03,WIN,VENDA,264.00,0,10:03:08,Reversao,16,264.00,0
alaska-&-square,2022-11-03,WIN,VENDA,80.00,0,11:07:05,Reversao,4,80.00,0
alaska-&-square,2022-11-03,WIN,VENDA,264.00,0,12:12:07,Reversao,16,264.00,0
alaska-&-square,2022-11-03,WIN,VENDA,264.00,0,13:10:01,Reversao,16,264.00,0
alaska-&-square,2022-11-03,WIN,VENDA,264.00,0,14:06:02,Reversao,16,264.00,0
alaska-&-square,2022-11-03,WIN,VENDA,80.00,0,16:33:10,Reversao,4,80.00,0
alaska-&-square,2022-11-04,WIN,VENDA,80.00,0,10:40:02,Reversao,4,80.00,0
alaska-&-square,2022-11-04,WIN,VENDA,80.00,0,12:40:08,Reversao,4,80.00,0
alaska-&-square,2022-11-04,WIN,VENDA,80.00,0,15:06:10,Reversao,4,80.00,0
alaska-&-square,2022-11-07,WIN,VENDA,-920.00,0,11:11:08,Reversao,16,-920.00,0
alaska-&-square,2022-11-07,WIN,VENDA,80.00,0,14:38:08,Reversao,4,80.00,0
alaska-&-square,2022-11-07,WIN,VENDA,80.00,0,16:42:09,Reversao,4,80.00,0
alaska-&-square,2022-11-08,WIN,VENDA,264.00,0,11:40:06,Reversao,16,264.00,0
alaska-&-square,2022-11-08,WIN,VENDA,80.00,0,14:05:06,Reversao,4,80.00,0
alaska-&-square,2022-11-09,WIN,VENDA,264.00,0,11:32:04,Reversao,16,264.00,0
alaska-&-square,2022-11-09,WIN,VENDA,80.00,0,12:48:08,Reversao,4,80.00,0
alaska-&-square,2022-11-09,WIN,VENDA,80.00,0,14:16:08,Reversao,4,80.00,0
alaska-&-square,2022-11-10,WIN,VENDA,80.00,0,11:11:02,Reversao,4,80.00,0
alaska-&-square,2022-11-10,WIN,VENDA,80.00,0,13:01:10,Reversao,4,80.00,0
alaska-&-square,2022-11-11,WIN,VENDA,264.00,0,11:12:06,Reversao,16,264.00,0
alaska-&-square,2022-11-11,WIN,VENDA,80.00,0,13:04:03,Reversao,4,80.00,0
alaska-&-square,2022-11-14,WIN,VENDA,80.00,0,10:01:07,Reversao,4,80.00,0
alaska-&-square,2022-11-14,WIN,VENDA,80.00,0,13:16:05,Reversao,4,80.00,0
alaska-&-square,2022-11-16,WIN,VENDA,80.00,0,10:01:06,Reversao,4,80.00,0
alaska-&-square,2022-11-17,WIN,VENDA,80.00,0,13:02:01,Reversao,4,80.00,0
alaska-&-square,2022-11-17,WIN,VENDA,264.00,0,15:45:10,Reversao,16,264.00,0
alaska-&-square,2022-11-18,WIN,VENDA,264.00,0,10:06:07,Reversao,16,264.00,0
alaska-&-square,2022-11-18,WIN,VENDA,80.00,0,11:09:05,Reversao,4,80.00,0
alaska-&-square,2022-11-18,WIN,VENDA,80.00,0,13:03:14,Reversao,4,80.00,0
alaska-&-square,2022-11-18,WIN,VENDA,80.00,0,15:21:02,Reversao,4,80.00,0
alaska-&-square,2022-11-21,WIN,VENDA,-920.00,0,10:26:08,Reversao,16,-920.00,0
alaska-&-square,2022-11-21,WIN,VENDA,264.00,0,11:02:08,Reversao,16,264.00,0
alaska-&-square,2022-11-21,WIN,VENDA,80.00,0,16:42:07,Reversao,4,80.00,0
alaska-&-square,2022-11-22,WIN,VENDA,264.00,0,10:00:04,Reversao,16,264.00,0
alaska-&-square,2022-11-22,WIN,VENDA,80.00,0,16:02:08,Reversao,4,80.00,0
alaska-&-square,2022-11-23,WIN,VENDA,80.00,0,13:02:06,Reversao,4,80.00,0
alaska-&-square,2022-11-23,WIN,VENDA,80.00,0,15:07:14,Reversao,4,80.00,0
alaska-&-square,2022-11-24,WIN,VENDA,264.00,0,10:20:07,Reversao,16,264.00,0
alaska-&-square,2022-11-24,WIN,VENDA,80.00,0,12:46:06,Reversao,4,80.00,0
alaska-&-square,2022-11-25,WIN,VENDA,80.00,0,10:06:07,Reversao,4,80.00,0
alaska-&-square,2022-11-25,WIN,VENDA,80.00,0,13:44:10,Reversao,4,80.00,0
alaska-&-square,2022-11-28,WIN,VENDA,264.00,0,10:03:06,Reversao,16,264.00,0
